time,model_id,model_name,port_name,data
80,3,humistat,,last_rh=57.7972;cmd=0
80,4,leakage,out_leak,0.0783682
80,4,leakage,,last_rh=57.7972;leak=0.0779724
80,5,indoor_air,out_rh,57.7972
80,5,indoor_air,,rh=57.7579;inj=0;leak=0.0783682
81,2,humidifier,out_inj,0
81,2,humidifier,,cmd=0;inj=0
81,3,humistat,out_cmd,0
81,3,humistat,,last_rh=57.7579;cmd=0
81,4,leakage,out_leak,0.0779724
81,4,leakage,,last_rh=57.7579;leak=0.0775786
81,5,indoor_air,out_rh,57.7579
81,5,indoor_air,,rh=57.7187;inj=0;leak=0.0779724
82,2,humidifier,out_inj,0
82,2,humidifier,,cmd=0;inj=0
82,3,humistat,out_cmd,0
82,3,humistat,,last_rh=57.7187;cmd=0
82,4,leakage,out_leak,0.0775786
82,4,leakage,,last_rh=57.7187;leak=0.0771867
82,5,indoor_air,out_rh,57.7187
82,5,indoor_air,,rh=57.6797;inj=0;leak=0.0775786
83,2,humidifier,out_inj,0
83,2,humidifier,,cmd=0;inj=0
83,3,humistat,out_cmd,0
83,3,humistat,,last_rh=57.6797;cmd=0
83,4,leakage,out_leak,0.0771867
83,4,leakage,,last_rh=57.6797;leak=0.0767969
83,5,indoor_air,out_rh,57.6797
83,5,indoor_air,,rh=57.6409;inj=0;leak=0.0771867
84,2,humidifier,out_inj,0
84,2,humidifier,,cmd=0;inj=0
84,3,humistat,out_cmd,0
84,3,humistat,,last_rh=57.6409;cmd=0
84,4,leakage,out_leak,0.0767969
84,4,leakage,,last_rh=57.6409;leak=0.076409
84,5,indoor_air,out_rh,57.6409
84,5,indoor_air,,rh=57.6023;inj=0;leak=0.0767969
85,2,humidifier,out_inj,0
85,2,humidifier,,cmd=0;inj=0
85,3,humistat,out_cmd,0
85,3,humistat,,last_rh=57.6023;cmd=0
85,4,leakage,out_leak,0.076409
85,4,leakage,,last_rh=57.6023;leak=0.076023
85,5,indoor_air,out_rh,57.6023
85,5,indoor_air,,rh=57.5639;inj=0;leak=0.076409
86,2,humidifier,out_inj,0
86,2,humidifier,,cmd=0;inj=0
86,3,humistat,out_cmd,0
86,3,humistat,,last_rh=57.5639;cmd=0
86,4,leakage,out_leak,0.076023
86,4,leakage,,last_rh=57.5639;leak=0.0756391
86,5,indoor_air,out_rh,57.5639
86,5,indoor_air,,rh=57.5257;inj=0;leak=0.076023
87,2,humidifier,out_inj,0
87,2,humidifier,,cmd=0;inj=0
87,3,humistat,out_cmd,0
87,3,humistat,,last_rh=57.5257;cmd=0
87,4,leakage,out_leak,0.0756391
87,4,leakage,,last_rh=57.5257;leak=0.075257
87,5,indoor_air,out_rh,57.5257
87,5,indoor_air,,rh=57.4877;inj=0;leak=0.0756391
88,2,humidifier,out_inj,0
88,2,humidifier,,cmd=0;inj=0
88,3,humistat,out_cmd,0
88,3,humistat,,last_rh=57.4877;cmd=0
88,4,leakage,out_leak,0.075257
88,4,leakage,,last_rh=57.4877;leak=0.0748769
88,5,indoor_air,out_rh,57.4877
88,5,indoor_air,,rh=57.4499;inj=0;leak=0.075257
89,2,humidifier,out_inj,0
89,2,humidifier,,cmd=0;inj=0
89,3,humistat,out_cmd,0
89,3,humistat,,last_rh=57.4499;cmd=0
89,4,leakage,out_leak,0.0748769
89,4,leakage,,last_rh=57.4499;leak=0.0744987
89,5,indoor_air,out_rh,57.4499
89,5,indoor_air,,rh=57.4122;inj=0;leak=0.0748769
90,2,humidifier,out_inj,0
90,2,humidifier,,cmd=0;inj=0
90,3,humistat,out_cmd,0
90,3,humistat,,last_rh=57.4122;cmd=0
90,4,leakage,out_leak,0.0744987
90,4,leakage,,last_rh=57.4122;leak=0.0741224
90,5,indoor_air,out_rh,57.4122
90,5,indoor_air,,rh=57.3748;inj=0;leak=0.0744987
91,2,humidifier,out_inj,0
91,2,humidifier,,cmd=0;inj=0
91,3,humistat,out_cmd,0
91,3,humistat,,last_rh=57.3748;cmd=0
91,4,leakage,out_leak,0.0741224
91,4,leakage,,last_rh=57.3748;leak=0.073748
91,5,indoor_air,out_rh,57.3748
91,5,indoor_air,,rh=57.3376;inj=0;leak=0.0741224
92,2,humidifier,out_inj,0
92,2,humidifier,,cmd=0;inj=0
92,3,humistat,out_cmd,0
92,3,humistat,,last_rh=57.3376;cmd=0
92,4,leakage,out_leak,0.073748
92,4,leakage,,last_rh=57.3376;leak=0.0733755
92,5,indoor_air,out_rh,57.3376
92,5,indoor_air,,rh=57.3005;inj=0;leak=0.073748
93,2,humidifier,out_inj,0
93,2,humidifier,,cmd=0;inj=0
93,3,humistat,out_cmd,0
93,3,humistat,,last_rh=57.3005;cmd=0
93,4,leakage,out_leak,0.0733755
93,4,leakage,,last_rh=57.3005;leak=0.0730049
93,5,indoor_air,out_rh,57.3005
93,5,indoor_air,,rh=57.2636;inj=0;leak=0.0733755
94,2,humidifier,out_inj,0
94,2,humidifier,,cmd=0;inj=0
94,3,humistat,out_cmd,0
94,3,humistat,,last_rh=57.2636;cmd=0
94,4,leakage,out_leak,0.0730049
94,4,leakage,,last_rh=57.2636;leak=0.0726362
94,5,indoor_air,out_rh,57.2636
94,5,indoor_air,,rh=57.2269;inj=0;leak=0.0730049
95,2,humidifier,out_inj,0
95,2,humidifier,,cmd=0;inj=0
95,3,humistat,out_cmd,0
95,3,humistat,,last_rh=57.2269;cmd=0
95,4,leakage,out_leak,0.0726362
95,4,leakage,,last_rh=57.2269;leak=0.0722693
95,5,indoor_air,out_rh,57.2269
95,5,indoor_air,,rh=57.1904;inj=0;leak=0.0726362
96,2,humidifier,out_inj,0
96,2,humidifier,,cmd=0;inj=0
96,3,humistat,out_cmd,0
96,3,humistat,,last_rh=57.1904;cmd=0
96,4,leakage,out_leak,0.0722693
96,4,leakage,,last_rh=57.1904;leak=0.0719043
96,5,indoor_air,out_rh,57.1904
96,5,indoor_air,,rh=57.1541;inj=0;leak=0.0722693
97,2,humidifier,out_inj,0
97,2,humidifier,,cmd=0;inj=0
97,3,humistat,out_cmd,0
97,3,humistat,,last_rh=57.1541;cmd=0
97,4,leakage,out_leak,0.0719043
97,4,leakage,,last_rh=57.1541;leak=0.0715411
97,5,indoor_air,out_rh,57.1541
97,5,indoor_air,,rh=57.118;inj=0;leak=0.0719043
98,2,humidifier,out_inj,0
98,2,humidifier,,cmd=0;inj=0
98,3,humistat,out_cmd,0
98,3,humistat,,last_rh=57.118;cmd=0
98,4,leakage,out_leak,0.0715411
98,4,leakage,,last_rh=57.118;leak=0.0711798
98,5,indoor_air,out_rh,57.118
98,5,indoor_air,,rh=57.082;inj=0;leak=0.0715411
99,2,humidifier,out_inj,0
99,2,humidifier,,cmd=0;inj=0
99,3,humistat,out_cmd,0
99,3,humistat,,last_rh=57.082;cmd=0
99,4,leakage,out_leak,0.0711798
99,4,leakage,,last_rh=57.082;leak=0.0708202
99,5,indoor_air,out_rh,57.082
99,5,indoor_air,,rh=57.0463;inj=0;leak=0.0711798
100,2,humidifier,out_inj,0
100,2,humidifier,,cmd=0;inj=0
100,3,humistat,out_cmd,0
100,3,humistat,,last_rh=57.0463;cmd=0
100,4,leakage,out_leak,0.0708202
100,4,leakage,,last_rh=57.0463;leak=0.0704625
100,5,indoor_air,out_rh,57.0463
100,5,indoor_air,,rh=57.0107;inj=0;leak=0.0708202
101,2,humidifier,out_inj,0
101,2,humidifier,,cmd=0;inj=0
101,3,humistat,out_cmd,0
101,3,humistat,,last_rh=57.0107;cmd=0
101,4,leakage,out_leak,0.0704625
101,4,leakage,,last_rh=57.0107;leak=0.0701066
101,5,indoor_air,out_rh,57.0107
101,5,indoor_air,,rh=56.9753;inj=0;leak=0.0704625
102,2,humidifier,out_inj,0
102,2,humidifier,,cmd=0;inj=0
102,3,humistat,out_cmd,0
102,3,humistat,,last_rh=56.9753;cmd=0
102,4,leakage,out_leak,0.0701066
102,4,leakage,,last_rh=56.9753;leak=0.0697525
102,5,indoor_air,out_rh,56.9753
102,5,indoor_air,,rh=56.94;inj=0;leak=0.0701066
103,2,humidifier,out_inj,0
103,2,humidifier,,cmd=0;inj=0
103,3,humistat,out_cmd,0
103,3,humistat,,last_rh=56.94;cmd=0
103,4,leakage,out_leak,0.0697525
103,4,leakage,,last_rh=56.94;leak=0.0694002
103,5,indoor_air,out_rh,56.94
103,5,indoor_air,,rh=56.905;inj=0;leak=0.0697525
104,2,humidifier,out_inj,0
104,2,humidifier,,cmd=0;inj=0
104,3,humistat,out_cmd,0
104,3,humistat,,last_rh=56.905;cmd=0
104,4,leakage,out_leak,0.0694002
104,4,leakage,,last_rh=56.905;leak=0.0690497
104,5,indoor_air,out_rh,56.905
104,5,indoor_air,,rh=56.8701;inj=0;leak=0.0694002
105,2,humidifier,out_inj,0
105,2,humidifier,,cmd=0;inj=0
105,3,humistat,out_cmd,0
105,3,humistat,,last_rh=56.8701;cmd=0
105,4,leakage,out_leak,0.0690497
105,4,leakage,,last_rh=56.8701;leak=0.0687009
105,5,indoor_air,out_rh,56.8701
105,5,indoor_air,,rh=56.8354;inj=0;leak=0.0690497
106,2,humidifier,out_inj,0
106,2,humidifier,,cmd=0;inj=0
106,3,humistat,out_cmd,0
106,3,humistat,,last_rh=56.8354;cmd=0
106,4,leakage,out_leak,0.0687009
106,4,leakage,,last_rh=56.8354;leak=0.0683539
106,5,indoor_air,out_rh,56.8354
106,5,indoor_air,,rh=56.8009;inj=0;leak=0.0687009
107,2,humidifier,out_inj,0
107,2,humidifier,,cmd=0;inj=0
107,3,humistat,out_cmd,0
107,3,humistat,,last_rh=56.8009;cmd=0
107,4,leakage,out_leak,0.0683539
107,4,leakage,,last_rh=56.8009;leak=0.0680087
107,5,indoor_air,out_rh,56.8009
107,5,indoor_air,,rh=56.7665;inj=0;leak=0.0683539
108,2,humidifier,out_inj,0
108,2,humidifier,,cmd=0;inj=0
108,3,humistat,out_cmd,0
108,3,humistat,,last_rh=56.7665;cmd=0
108,4,leakage,out_leak,0.0680087
108,4,leakage,,last_rh=56.7665;leak=0.0676652
108,5,indoor_air,out_rh,56.7665
108,5,indoor_air,,rh=56.7323;inj=0;leak=0.0680087
109,2,humidifier,out_inj,0
109,2,humidifier,,cmd=0;inj=0
109,3,humistat,out_cmd,0
109,3,humistat,,last_rh=56.7323;cmd=0
109,4,leakage,out_leak,0.0676652
109,4,leakage,,last_rh=56.7323;leak=0.0673234
109,5,indoor_air,out_rh,56.7323
109,5,indoor_air,,rh=56.6983;inj=0;leak=0.0676652
110,2,humidifier,out_inj,0
110,2,humidifier,,cmd=0;inj=0
110,3,humistat,out_cmd,0
110,3,humistat,,last_rh=56.6983;cmd=0
110,4,leakage,out_leak,0.0673234
110,4,leakage,,last_rh=56.6983;leak=0.0669834
110,5,indoor_air,out_rh,56.6983
110,5,indoor_air,,rh=56.6645;inj=0;leak=0.0673234
111,2,humidifier,out_inj,0
111,2,humidifier,,cmd=0;inj=0
111,3,humistat,out_cmd,0
111,3,humistat,,last_rh=56.6645;cmd=0
111,4,leakage,out_leak,0.0669834
111,4,leakage,,last_rh=56.6645;leak=0.066645
111,5,indoor_air,out_rh,56.6645
111,5,indoor_air,,rh=56.6308;inj=0;leak=0.0669834
112,2,humidifier,out_inj,0
112,2,humidifier,,cmd=0;inj=0
112,3,humistat,out_cmd,0
112,3,humistat,,last_rh=56.6308;cmd=0
112,4,leakage,out_leak,0.066645
112,4,leakage,,last_rh=56.6308;leak=0.0663084
112,5,indoor_air,out_rh,56.6308
112,5,indoor_air,,rh=56.5973;inj=0;leak=0.066645
113,2,humidifier,out_inj,0
113,2,humidifier,,cmd=0;inj=0
113,3,humistat,out_cmd,0
113,3,humistat,,last_rh=56.5973;cmd=0
113,4,leakage,out_leak,0.0663084
113,4,leakage,,last_rh=56.5973;leak=0.0659735
113,5,indoor_air,out_rh,56.5973
113,5,indoor_air,,rh=56.564;inj=0;leak=0.0663084
114,2,humidifier,out_inj,0
114,2,humidifier,,cmd=0;inj=0
114,3,humistat,out_cmd,0
114,3,humistat,,last_rh=56.564;cmd=0
114,4,leakage,out_leak,0.0659735
114,4,leakage,,last_rh=56.564;leak=0.0656403
114,5,indoor_air,out_rh,56.564
114,5,indoor_air,,rh=56.5309;inj=0;leak=0.0659735
115,2,humidifier,out_inj,0
115,2,humidifier,,cmd=0;inj=0
115,3,humistat,out_cmd,0
115,3,humistat,,last_rh=56.5309;cmd=0
115,4,leakage,out_leak,0.0656403
115,4,leakage,,last_rh=56.5309;leak=0.0653087
115,5,indoor_air,out_rh,56.5309
115,5,indoor_air,,rh=56.4979;inj=0;leak=0.0656403
116,2,humidifier,out_inj,0
116,2,humidifier,,cmd=0;inj=0
116,3,humistat,out_cmd,0
116,3,humistat,,last_rh=56.4979;cmd=0
116,4,leakage,out_leak,0.0653087
116,4,leakage,,last_rh=56.4979;leak=0.0649789
116,5,indoor_air,out_rh,56.4979
116,5,indoor_air,,rh=56.4651;inj=0;leak=0.0653087
117,2,humidifier,out_inj,0
117,2,humidifier,,cmd=0;inj=0
117,3,humistat,out_cmd,0
117,3,humistat,,last_rh=56.4651;cmd=0
117,4,leakage,out_leak,0.0649789
117,4,leakage,,last_rh=56.4651;leak=0.0646507
117,5,indoor_air,out_rh,56.4651
117,5,indoor_air,,rh=56.4324;inj=0;leak=0.0649789
118,2,humidifier,out_inj,0
118,2,humidifier,,cmd=0;inj=0
118,3,humistat,out_cmd,0
118,3,humistat,,last_rh=56.4324;cmd=0
118,4,leakage,out_leak,0.0646507
118,4,leakage,,last_rh=56.4324;leak=0.0643241
118,5,indoor_air,out_rh,56.4324
118,5,indoor_air,,rh=56.3999;inj=0;leak=0.0646507
119,2,humidifier,out_inj,0
119,2,humidifier,,cmd=0;inj=0
119,3,humistat,out_cmd,0
119,3,humistat,,last_rh=56.3999;cmd=0
119,4,leakage,out_leak,0.0643241
119,4,leakage,,last_rh=56.3999;leak=0.0639992
119,5,indoor_air,out_rh,56.3999
119,5,indoor_air,,rh=56.3676;inj=0;leak=0.0643241
120,2,humidifier,out_inj,0
120,2,humidifier,,cmd=0;inj=0
120,3,humistat,out_cmd,0
120,3,humistat,,last_rh=56.3676;cmd=0
120,4,leakage,out_leak,0.0639992
120,4,leakage,,last_rh=56.3676;leak=0.063676
120,5,indoor_air,out_rh,56.3676
120,5,indoor_air,,rh=56.3354;inj=0;leak=0.0639992
121,2,humidifier,out_inj,0
121,2,humidifier,,cmd=0;inj=0
121,3,humistat,out_cmd,0
121,3,humistat,,last_rh=56.3354;cmd=0
121,4,leakage,out_leak,0.063676
121,4,leakage,,last_rh=56.3354;leak=0.0633544
121,5,indoor_air,out_rh,56.3354
121,5,indoor_air,,rh=56.3034;inj=0;leak=0.063676
122,2,humidifier,out_inj,0
122,2,humidifier,,cmd=0;inj=0
122,3,humistat,out_cmd,0
122,3,humistat,,last_rh=56.3034;cmd=0
122,4,leakage,out_leak,0.0633544
122,4,leakage,,last_rh=56.3034;leak=0.0630344
122,5,indoor_air,out_rh,56.3034
122,5,indoor_air,,rh=56.2716;inj=0;leak=0.0633544
123,2,humidifier,out_inj,0
123,2,humidifier,,cmd=0;inj=0
123,3,humistat,out_cmd,0
123,3,humistat,,last_rh=56.2716;cmd=0
123,4,leakage,out_leak,0.0630344
123,4,leakage,,last_rh=56.2716;leak=0.062716
123,5,indoor_air,out_rh,56.2716
123,5,indoor_air,,rh=56.2399;inj=0;leak=0.0630344
124,2,humidifier,out_inj,0
124,2,humidifier,,cmd=0;inj=0
124,3,humistat,out_cmd,0
124,3,humistat,,last_rh=56.2399;cmd=0
124,4,leakage,out_leak,0.062716
124,4,leakage,,last_rh=56.2399;leak=0.0623992
124,5,indoor_air,out_rh,56.2399
124,5,indoor_air,,rh=56.2084;inj=0;leak=0.062716
125,2,humidifier,out_inj,0
125,2,humidifier,,cmd=0;inj=0
125,3,humistat,out_cmd,0
125,3,humistat,,last_rh=56.2084;cmd=0
125,4,leakage,out_leak,0.0623992
125,4,leakage,,last_rh=56.2084;leak=0.062084
125,5,indoor_air,out_rh,56.2084
125,5,indoor_air,,rh=56.177;inj=0;leak=0.0623992
126,2,humidifier,out_inj,0
126,2,humidifier,,cmd=0;inj=0
126,3,humistat,out_cmd,0
126,3,humistat,,last_rh=56.177;cmd=0
126,4,leakage,out_leak,0.062084
126,4,leakage,,last_rh=56.177;leak=0.0617705
126,5,indoor_air,out_rh,56.177
126,5,indoor_air,,rh=56.1458;inj=0;leak=0.062084
127,2,humidifier,out_inj,0
127,2,humidifier,,cmd=0;inj=0
127,3,humistat,out_cmd,0
127,3,humistat,,last_rh=56.1458;cmd=0
127,4,leakage,out_leak,0.0617705
127,4,leakage,,last_rh=56.1458;leak=0.0614585
127,5,indoor_air,out_rh,56.1458
127,5,indoor_air,,rh=56.1148;inj=0;leak=0.0617705
128,2,humidifier,out_inj,0
128,2,humidifier,,cmd=0;inj=0
128,3,humistat,out_cmd,0
128,3,humistat,,last_rh=56.1148;cmd=0
128,4,leakage,out_leak,0.0614585
128,4,leakage,,last_rh=56.1148;leak=0.061148
128,5,indoor_air,out_rh,56.1148
128,5,indoor_air,,rh=56.0839;inj=0;leak=0.0614585
129,2,humidifier,out_inj,0
129,2,humidifier,,cmd=0;inj=0
129,3,humistat,out_cmd,0
129,3,humistat,,last_rh=56.0839;cmd=0
129,4,leakage,out_leak,0.061148
129,4,leakage,,last_rh=56.0839;leak=0.0608392
129,5,indoor_air,out_rh,56.0839
129,5,indoor_air,,rh=56.0532;inj=0;leak=0.061148
130,2,humidifier,out_inj,0
130,2,humidifier,,cmd=0;inj=0
130,3,humistat,out_cmd,0
130,3,humistat,,last_rh=56.0532;cmd=0
130,4,leakage,out_leak,0.0608392
130,4,leakage,,last_rh=56.0532;leak=0.0605319
130,5,indoor_air,out_rh,56.0532
130,5,indoor_air,,rh=56.0226;inj=0;leak=0.0608392
131,2,humidifier,out_inj,0
131,2,humidifier,,cmd=0;inj=0
131,3,humistat,out_cmd,0
131,3,humistat,,last_rh=56.0226;cmd=0
131,4,leakage,out_leak,0.0605319
131,4,leakage,,last_rh=56.0226;leak=0.0602262
131,5,indoor_air,out_rh,56.0226
131,5,indoor_air,,rh=55.9922;inj=0;leak=0.0605319
132,2,humidifier,out_inj,0
132,2,humidifier,,cmd=0;inj=0
132,3,humistat,out_cmd,0
132,3,humistat,,last_rh=55.9922;cmd=0
132,4,leakage,out_leak,0.0602262
132,4,leakage,,last_rh=55.9922;leak=0.059922
132,5,indoor_air,out_rh,55.9922
132,5,indoor_air,,rh=55.9619;inj=0;leak=0.0602262
133,2,humidifier,out_inj,0
133,2,humidifier,,cmd=0;inj=0
133,3,humistat,out_cmd,0
133,3,humistat,,last_rh=55.9619;cmd=0
133,4,leakage,out_leak,0.059922
133,4,leakage,,last_rh=55.9619;leak=0.0596193
133,5,indoor_air,out_rh,55.9619
133,5,indoor_air,,rh=55.9318;inj=0;leak=0.059922
134,2,humidifier,out_inj,0
134,2,humidifier,,cmd=0;inj=0
134,3,humistat,out_cmd,0
134,3,humistat,,last_rh=55.9318;cmd=0
134,4,leakage,out_leak,0.0596193
134,4,leakage,,last_rh=55.9318;leak=0.0593182
134,5,indoor_air,out_rh,55.9318
134,5,indoor_air,,rh=55.9019;inj=0;leak=0.0596193
135,2,humidifier,out_inj,0
135,2,humidifier,,cmd=0;inj=0
135,3,humistat,out_cmd,0
135,3,humistat,,last_rh=55.9019;cmd=0
135,4,leakage,out_leak,0.0593182
135,4,leakage,,last_rh=55.9019;leak=0.0590186
135,5,indoor_air,out_rh,55.9019
135,5,indoor_air,,rh=55.872;inj=0;leak=0.0593182
136,2,humidifier,out_inj,0
136,2,humidifier,,cmd=0;inj=0
136,3,humistat,out_cmd,0
136,3,humistat,,last_rh=55.872;cmd=0
136,4,leakage,out_leak,0.0590186
136,4,leakage,,last_rh=55.872;leak=0.0587205
136,5,indoor_air,out_rh,55.872
136,5,indoor_air,,rh=55.8424;inj=0;leak=0.0590186
137,2,humidifier,out_inj,0
137,2,humidifier,,cmd=0;inj=0
137,3,humistat,out_cmd,0
137,3,humistat,,last_rh=55.8424;cmd=0
137,4,leakage,out_leak,0.0587205
137,4,leakage,,last_rh=55.8424;leak=0.0584239
137,5,indoor_air,out_rh,55.8424
137,5,indoor_air,,rh=55.8129;inj=0;leak=0.0587205
138,2,humidifier,out_inj,0
138,2,humidifier,,cmd=0;inj=0
138,3,humistat,out_cmd,0
138,3,humistat,,last_rh=55.8129;cmd=0
138,4,leakage,out_leak,0.0584239
138,4,leakage,,last_rh=55.8129;leak=0.0581288
138,5,indoor_air,out_rh,55.8129
138,5,indoor_air,,rh=55.7835;inj=0;leak=0.0584239
139,2,humidifier,out_inj,0
139,2,humidifier,,cmd=0;inj=0
139,3,humistat,out_cmd,0
139,3,humistat,,last_rh=55.7835;cmd=0
139,4,leakage,out_leak,0.0581288
139,4,leakage,,last_rh=55.7835;leak=0.0578352
139,5,indoor_air,out_rh,55.7835
139,5,indoor_air,,rh=55.7543;inj=0;leak=0.0581288
140,2,humidifier,out_inj,0
140,2,humidifier,,cmd=0;inj=0
140,3,humistat,out_cmd,0
140,3,humistat,,last_rh=55.7543;cmd=0
140,4,leakage,out_leak,0.0578352
140,4,leakage,,last_rh=55.7543;leak=0.0575431
140,5,indoor_air,out_rh,55.7543
140,5,indoor_air,,rh=55.7252;inj=0;leak=0.0578352
141,2,humidifier,out_inj,0
141,2,humidifier,,cmd=0;inj=0
141,3,humistat,out_cmd,0
141,3,humistat,,last_rh=55.7252;cmd=0
141,4,leakage,out_leak,0.0575431
141,4,leakage,,last_rh=55.7252;leak=0.0572524
141,5,indoor_air,out_rh,55.7252
141,5,indoor_air,,rh=55.6963;inj=0;leak=0.0575431
142,2,humidifier,out_inj,0
142,2,humidifier,,cmd=0;inj=0
142,3,humistat,out_cmd,0
142,3,humistat,,last_rh=55.6963;cmd=0
142,4,leakage,out_leak,0.0572524
142,4,leakage,,last_rh=55.6963;leak=0.0569632
142,5,indoor_air,out_rh,55.6963
142,5,indoor_air,,rh=55.6676;inj=0;leak=0.0572524
143,2,humidifier,out_inj,0
143,2,humidifier,,cmd=0;inj=0
143,3,humistat,out_cmd,0
143,3,humistat,,last_rh=55.6676;cmd=0
143,4,leakage,out_leak,0.0569632
143,4,leakage,,last_rh=55.6676;leak=0.0566755
143,5,indoor_air,out_rh,55.6676
143,5,indoor_air,,rh=55.6389;inj=0;leak=0.0569632
144,2,humidifier,out_inj,0
144,2,humidifier,,cmd=0;inj=0
144,3,humistat,out_cmd,0
144,3,humistat,,last_rh=55.6389;cmd=0
144,4,leakage,out_leak,0.0566755
144,4,leakage,,last_rh=55.6389;leak=0.0563893
144,5,indoor_air,out_rh,55.6389
144,5,indoor_air,,rh=55.6104;inj=0;leak=0.0566755
145,2,humidifier,out_inj,0
145,2,humidifier,,cmd=0;inj=0
145,3,humistat,out_cmd,0
145,3,humistat,,last_rh=55.6104;cmd=0
145,4,leakage,out_leak,0.0563893
145,4,leakage,,last_rh=55.6104;leak=0.0561044
145,5,indoor_air,out_rh,55.6104
145,5,indoor_air,,rh=55.5821;inj=0;leak=0.0563893
146,2,humidifier,out_inj,0
146,2,humidifier,,cmd=0;inj=0
146,3,humistat,out_cmd,0
146,3,humistat,,last_rh=55.5821;cmd=0
146,4,leakage,out_leak,0.0561044
146,4,leakage,,last_rh=55.5821;leak=0.0558211
146,5,indoor_air,out_rh,55.5821
146,5,indoor_air,,rh=55.5539;inj=0;leak=0.0561044
147,2,humidifier,out_inj,0
147,2,humidifier,,cmd=0;inj=0
147,3,humistat,out_cmd,0
147,3,humistat,,last_rh=55.5539;cmd=0
147,4,leakage,out_leak,0.0558211
147,4,leakage,,last_rh=55.5539;leak=0.0555391
147,5,indoor_air,out_rh,55.5539
147,5,indoor_air,,rh=55.5259;inj=0;leak=0.0558211
148,2,humidifier,out_inj,0
148,2,humidifier,,cmd=0;inj=0
148,3,humistat,out_cmd,0
148,3,humistat,,last_rh=55.5259;cmd=0
148,4,leakage,out_leak,0.0555391
148,4,leakage,,last_rh=55.5259;leak=0.0552586
148,5,indoor_air,out_rh,55.5259
148,5,indoor_air,,rh=55.4979;inj=0;leak=0.0555391
149,2,humidifier,out_inj,0
149,2,humidifier,,cmd=0;inj=0
149,3,humistat,out_cmd,0
149,3,humistat,,last_rh=55.4979;cmd=0
149,4,leakage,out_leak,0.0552586
149,4,leakage,,last_rh=55.4979;leak=0.0549795
149,5,indoor_air,out_rh,55.4979
149,5,indoor_air,,rh=55.4702;inj=0;leak=0.0552586
150,2,humidifier,out_inj,0
150,2,humidifier,,cmd=0;inj=0
150,3,humistat,out_cmd,0
150,3,humistat,,last_rh=55.4702;cmd=0
150,4,leakage,out_leak,0.0549795
150,4,leakage,,last_rh=55.4702;leak=0.0547018
150,5,indoor_air,out_rh,55.4702
150,5,indoor_air,,rh=55.4426;inj=0;leak=0.0549795
151,2,humidifier,out_inj,0
151,2,humidifier,,cmd=0;inj=0
151,3,humistat,out_cmd,0
151,3,humistat,,last_rh=55.4426;cmd=0
151,4,leakage,out_leak,0.0547018
151,4,leakage,,last_rh=55.4426;leak=0.0544255
151,5,indoor_air,out_rh,55.4426
151,5,indoor_air,,rh=55.4151;inj=0;leak=0.0547018
152,2,humidifier,out_inj,0
152,2,humidifier,,cmd=0;inj=0
152,3,humistat,out_cmd,0
152,3,humistat,,last_rh=55.4151;cmd=0
152,4,leakage,out_leak,0.0544255
152,4,leakage,,last_rh=55.4151;leak=0.0541506
152,5,indoor_air,out_rh,55.4151
152,5,indoor_air,,rh=55.3877;inj=0;leak=0.0544255
153,2,humidifier,out_inj,0
153,2,humidifier,,cmd=0;inj=0
153,3,humistat,out_cmd,0
153,3,humistat,,last_rh=55.3877;cmd=0
153,4,leakage,out_leak,0.0541506
153,4,leakage,,last_rh=55.3877;leak=0.0538771
153,5,indoor_air,out_rh,55.3877
153,5,indoor_air,,rh=55.3605;inj=0;leak=0.0541506
154,2,humidifier,out_inj,0
154,2,humidifier,,cmd=0;inj=0
154,3,humistat,out_cmd,0
154,3,humistat,,last_rh=55.3605;cmd=0
154,4,leakage,out_leak,0.0538771
154,4,leakage,,last_rh=55.3605;leak=0.053605
154,5,indoor_air,out_rh,55.3605
154,5,indoor_air,,rh=55.3334;inj=0;leak=0.0538771
155,2,humidifier,out_inj,0
155,2,humidifier,,cmd=0;inj=0
155,3,humistat,out_cmd,0
155,3,humistat,,last_rh=55.3334;cmd=0
155,4,leakage,out_leak,0.053605
155,4,leakage,,last_rh=55.3334;leak=0.0533342
155,5,indoor_air,out_rh,55.3334
155,5,indoor_air,,rh=55.3065;inj=0;leak=0.053605
156,2,humidifier,out_inj,0
156,2,humidifier,,cmd=0;inj=0
156,3,humistat,out_cmd,0
156,3,humistat,,last_rh=55.3065;cmd=0
156,4,leakage,out_leak,0.0533342
156,4,leakage,,last_rh=55.3065;leak=0.0530648
156,5,indoor_air,out_rh,55.3065
156,5,indoor_air,,rh=55.2797;inj=0;leak=0.0533342
157,2,humidifier,out_inj,0
157,2,humidifier,,cmd=0;inj=0
157,3,humistat,out_cmd,0
157,3,humistat,,last_rh=55.2797;cmd=0
157,4,leakage,out_leak,0.0530648
157,4,leakage,,last_rh=55.2797;leak=0.0527968
157,5,indoor_air,out_rh,55.2797
157,5,indoor_air,,rh=55.253;inj=0;leak=0.0530648
158,2,humidifier,out_inj,0
158,2,humidifier,,cmd=0;inj=0
158,3,humistat,out_cmd,0
158,3,humistat,,last_rh=55.253;cmd=0
158,4,leakage,out_leak,0.0527968
158,4,leakage,,last_rh=55.253;leak=0.0525301
158,5,indoor_air,out_rh,55.253
158,5,indoor_air,,rh=55.2265;inj=0;leak=0.0527968
159,2,humidifier,out_inj,0
159,2,humidifier,,cmd=0;inj=0
